OTU	A1	A10	A11	A12	A2	A3	A4	A5	A6	A7	A8	A9	B1	B10	B11	B12	B2	B3	B4	B5	B6	B7	B8	B9	C1	C10	C11	C12	C2	C3	C4	C5	C6	C7	C8	C9	
426ec8dd723db5cfe90e0afc5f45ebbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
428e66f1f68d8f7338410719f46f593f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	
429f8b01f6eab32c3a8c707481b6df80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42be338a4afcbae109f9b77a4b937f4f	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42cc572e54e29b0348eae3768feac6c0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	4	7	0	0	0	6	0	3	4	0	0	7	20	15	0	11	5	
42d5d128a957d688ce100b93fb925a77	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42d68ae4b6577c786c1f07f17b1f9254	361	193	234	239	412	310	202	290	272	88	375	212	555	39	57	37	341	408	200	151	138	460	362	499	30	14	0	0	42	41	0	0	0	45	0	13	
42e65b59b091ae9c4a3b606e3a145162	0	0	0	12	0	0	28	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42f168cf0d020bcf3964790f3c12053a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
430bb5fd622f75b0beca182b57506cad	0	17	23	23	0	0	34	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
431bfdbb3b69d76e12989facefbc20ca	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4334ce9ae90672f99da5249363574ed1	4	7	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	5	12	10	0	0	0	19	0	9	
43519cbc66dffb911c56b318247f62b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436f8fa5ef0266856591221aca152e64	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4388d0443aa3b680bfc4635a1eb26565	10	0	19	0	21	14	0	0	17	0	27	17	0	44	23	54	0	0	0	0	0	0	0	9	32	168	183	188	56	81	65	66	52	50	67	147	
438e7f5eddbe94b866c98cc257caec1b	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439b2a3bd26ad5849e831de0edb366ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43bfe6db661b4129c7749c68f9331bea	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43c24f8746112a4913bfd2c0d962b7b9	69	38	18	29	75	44	18	26	47	0	63	45	0	0	0	0	0	0	0	0	0	0	0	0	0	18	23	24	0	0	18	17	31	0	28	4	
43e341e1c69efdfd3346d561d4036931	0	0	18	0	30	0	0	16	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
441010a38d03f8a7d33c88d72dcf3ab6	147	117	89	113	111	81	95	133	90	38	110	32	60	62	52	48	64	69	0	0	25	25	41	30	0	77	50	45	0	0	74	110	102	0	114	92	
4442846153301904dcc9f299b4978c9d	26	24	19	24	30	22	20	21	31	0	33	25	58	0	17	8	31	34	48	29	28	82	29	74	63	19	14	16	106	104	21	21	25	68	22	23	
449a30eaa76df4ccaf8bcf35617db731	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44c6479652c7a925d922bd288448dfbd	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44cae38ace30f54ee81cc5c5b2ce47eb	0	0	12	0	0	0	0	10	0	0	0	0	0	41	0	16	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	
44da8a2d3acd13ff145940be7dd8f9f6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44f95f41f59d260fcb0623464842f97b	0	0	6	0	0	0	0	9	0	0	0	0	0	17	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	26	41	29	0	13	0	
4512e5f45acd0fab3d94c189efc5aa80	241	140	262	169	196	110	278	167	102	0	178	114	520	187	166	250	900	898	155	55	205	446	1017	808	32	72	34	71	11	0	106	79	149	5	169	50	
4524c060eea925a525759df96296cf8e	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	48	49	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45284874eea5df7744975a35c96155f6	0	32	18	0	0	0	23	36	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	33	15	22	0	25	0	
452a3664a476f2af57716f6cb1f61055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
453cac7eef31ff36858e24e33af7bc5a	23	0	0	0	12	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45631ca7bbc0ecd9ff9fca0693cedfc6	8	0	0	0	6	9	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
456e17e59083a660ad6847b9806b34b6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4574951271d4ac4cf1afbf9f5592c346	0	0	0	7	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	8	
45853cd682872d3084c8adba9873db66	0	57	52	36	0	0	37	67	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	
458b52f9a4bddc5ab7831a8de226e561	19	1168	1205	1144	15	17	1286	1464	1347	0	14	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4597927cfd1747b6b093886c185c8a2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45dc0481ba4dbced22f47ab335f3933a	21	0	0	0	22	25	0	12	0	0	14	21	165	28	32	21	168	174	14	22	20	174	132	226	30	8	0	12	37	42	40	53	61	34	64	0	
45e170d0afdf21796c822d802a2f3623	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
460526ce58483c65470dd48fa4b838ba	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4608cf2aa614ad44e2e4c90e5145221e	0	12	17	15	0	0	17	13	14	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
461c12773b811bf7dc624c8e58558872	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
462046cbca9e218d791c0f99e6599ef0	358	144	134	201	238	110	162	93	44	0	340	215	691	1557	1804	2180	711	267	81	56	84	309	600	518	1302	1469	708	1611	212	122	783	607	854	70	1905	1414	
4628d8770168e8652709695c99b995a8	7	6	7	6	15	6	3	9	4	0	6	8	0	4	0	6	4	0	3	0	4	10	0	9	15	7	0	12	10	16	15	5	6	8	8	12	
46299e475b38d98c940f2049a59ea5bf	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
462ae8eb6b14daf60e1c5cdd3a980906	27	0	0	21	28	25	25	25	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	
462b8f1780130500d37b2256e177b1e4	25	174	175	233	27	8	177	170	119	0	21	32	0	17	15	12	0	0	0	0	0	0	0	0	0	20	13	6	0	0	11	6	7	0	0	13	
462be3d35a5fc2ed89c8227a87a0b4e4	6	8	10	7	11	0	0	14	10	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	13	0	
4634802a6f0dcc51fb4fdaed8d334106	7	0	0	0	8	7	0	0	0	0	10	0	0	7	5	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	4	0	0	0	0	0	
463f530e0778f048f7b95d5b9feb5065	127	0	0	56	54	98	56	61	0	0	100	96	0	0	22	0	0	0	0	0	0	0	0	0	47	0	0	0	53	74	0	0	0	48	0	0	
4647750de1bd7bb54bf83e7153f9a52a	122	25	51	43	137	127	21	25	0	0	105	81	0	391	322	340	0	0	0	0	0	0	0	0	0	249	184	182	0	5	24	0	40	0	32	175	
464fce7555f6ad35639767c77bff2b90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
466842f3eb3c733c063cbf7f5d5e5d7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	
4669dfda576a5a373dafc9368d7a232c	0	0	0	0	0	0	0	16	0	0	0	0	20	25	36	25	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	
46731af4c384216fbf1439b9d6296c8c	176	0	0	0	184	139	0	0	0	81	216	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46ab3b2fcc2c44bccf65780159c81afe	0	0	0	0	0	0	0	0	0	0	0	0	0	74	63	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46afd2d259120f56d1a983f0cf720304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46b7f118f3bdec41e23476a4b2324981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46c542bf13447643ee8356694d59778c	0	74	72	53	37	0	86	93	67	0	34	0	0	29	0	0	0	24	0	0	0	0	0	22	0	104	92	141	0	30	37	39	31	0	45	129	
46cea6c6aac9beabbd5d3d617873f076	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	8	
46d4e79dcb664251ad53a686998fc636	0	0	0	0	0	0	0	8	0	0	0	0	101	0	0	0	35	43	46	23	35	42	47	52	27	0	19	7	23	11	13	0	0	35	0	0	
47030a5b9fc11f170afd7ced3364cf4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
471d03445b8f6a6df6593bb4bc14ba25	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
471e8e3cba0a9462b35c7a0aa1e9405d	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473e6c3280472a06f88b004de7ff58ac	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4744a42417f2b883988809a431a43928	0	23	16	20	0	0	27	40	26	0	0	0	0	51	52	28	0	0	0	0	13	0	0	0	28	0	23	0	36	26	0	0	0	63	0	0	
4788011ea6075d1fbe89f43c46ac361b	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47cb00db083c902e829a8df87668d07f	0	0	0	0	0	0	0	0	0	0	0	0	0	58	42	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47d12ada7044a2a12b1695782ac82f58	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47f3d645d96038371757074de1d8fb8d	67	0	0	0	69	0	0	0	0	0	124	96	1231	713	434	492	1209	2065	0	0	0	673	1484	831	160	121	46	116	75	44	0	0	0	45	34	237	
47f9e92bb86694a4087893cc92e1ccdf	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47fc755c20f0dfbdaf84b7569241195f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4807f8ef7e5f5d68a6db33b3f145588c	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48274638d6544e53befd9d6deec8bfd0	4	0	0	0	0	5	6	0	0	0	10	0	0	15	0	16	0	0	0	0	5	0	0	0	0	6	4	8	0	0	5	9	12	0	0	7	
483f2172487117ff30347b7db0883ebc	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488bd0f0088dfad545cb3e60368cbe24	7	117	168	227	0	0	267	191	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48c674bc1fcf27c2257e43d383559e2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	
48c9e882b29135c86dbd16bc9e6946a5	0	0	0	0	0	0	0	0	0	0	29	0	0	131	106	95	0	0	0	0	0	0	12	0	0	0	0	0	0	0	65	93	36	0	56	28	
48cf0ed09a266d6bde0e47f716d0f23e	0	0	0	0	0	0	0	0	0	0	0	0	82	126	53	86	59	66	0	0	0	0	0	46	0	61	0	36	0	0	59	105	64	0	73	73	
48fd9efddc638c8606924d3d2e32911a	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49111dae2e911bd3ca5db09858aa3b3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	
492c0919662e723bb92421a6cb3457ed	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493a4a79797ce9f37616fcdc698cd4d2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494e27bef2c0e387f42fafffcf944f2b	186	33	31	27	139	86	31	39	0	41	278	53	93	769	628	675	67	68	92	92	82	79	104	98	11	188	114	139	7	21	387	441	409	0	365	222	
495ff9fce63b29148d9d31404aaaab4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	21	0	0	19	
497304a9b473846ed9eb28eca27f303d	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	
49776ce80eb8f1309f9eec33273a18e3	0	24	32	30	0	0	33	44	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4986779d30d69b07e2af00b211152b80	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49d66784a8f2ee23957b85d6137fdd70	0	0	0	0	0	0	0	0	0	0	0	0	0	92	55	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4a298113c3080e63cf9ec58a414f105f	20	7	13	22	19	17	6	0	14	0	15	13	7	36	39	41	0	0	7	10	0	0	0	0	0	12	0	9	0	0	21	23	10	0	35	11	
4a31f10865a38dad5dc6aa119b02eda0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4a36a0a222388aad3fd1d6da72a617fe	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4a70d2c527cec8f4ef3da72d701f88ac	19	0	0	0	21	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	
4a8dbb3da5338c9b47e3248aaf8863f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4a9e467aac595b3b49cfaf9625b1201c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	
4aba8325c66fa30132bf6d8ac8c07d11	23	0	0	0	0	0	0	0	0	0	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4abaa483334092f021534a979086baeb	75	80	97	147	84	63	210	112	43	0	115	83	829	286	158	242	865	1425	7330	4674	6532	555	973	584	467	95	38	114	213	109	312	175	132	68	507	150	
4abd083117081b6cd765b8c91a341890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	
4acccf9fc8d4d136bfa72c7d3e3731f9	1	3	3	2	0	0	7	4	7	0	5	0	0	100	76	81	2	0	0	1	4	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	
4ad509ea23868a4ae155769ad342e215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4ae783237e1cd806a9de2d7de6f1d836	0	44	44	31	21	0	59	51	40	0	15	35	69	27	43	20	54	57	0	0	17	67	63	59	132	149	138	166	104	106	63	65	50	116	47	190	
4af654016a52fcb686263d25e1fc6480	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4af891bbb1e5b929e62d596db79d8f8f	0	3	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b168f1f827f0af487b718dcce52d3dc	0	0	0	0	0	0	0	0	0	0	0	0	0	11	21	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b23c11e4ba0fa549dfe053ec8efcf2d	56	0	0	0	54	40	0	0	0	0	81	25	0	0	0	0	31	0	0	0	0	0	11	11	0	73	50	77	1	0	82	90	80	0	93	82	
4b460569759eaee24f0352dc92bae62a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	5	0	0	0	9	10	0	0	0	6	0	0	
4b4742af083414017658b30df33861d7	42	0	0	0	58	50	0	0	0	0	11	0	40	0	11	0	26	15	0	0	0	22	49	39	10	29	177	39	10	11	0	0	0	11	0	0	
4b47a66384f972578ac781a0af685278	0	6	15	17	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b565e6457b2e0c610edb80cbb9abb9d	11	11	0	13	9	5	12	13	0	0	12	8	158	19	18	50	114	90	54	74	85	58	57	100	0	0	0	9	0	0	0	0	0	0	15	8	
4b77597e70fa6df1f167aa5e8a27bcfc	0	10	18	0	0	11	0	12	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b77dae233e2346449b352d1677de75a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b80b499c3fef6df546f6f7e1ef95b85	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b82e5cfb99f5dede2e18c1cf4f7d085	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4b87d617037fa67943dffc6a3c61d1c8	0	0	0	0	18	0	0	0	0	0	22	0	24	14	0	14	30	40	184	130	182	16	39	20	0	0	0	0	0	0	12	0	12	0	25	0	
4b8f250bf1828db249b7faf9c3bd98dd	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4bb095951227a5ba2b51107b720cfe83	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	19	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	
4bddee2d0fb9dfabd6f8b4aa0e63f141	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4be08266cb6e7aaf4e67b977741a3218	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4be25f2076a709e570404ee18dfc702f	7	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	83	80	11	14	9	145	74	222	94	63	36	59	70	55	23	9	0	117	0	73	
4c276aaea8827540a5fc271e1936ae01	29	0	0	0	13	10	0	0	0	0	28	0	0	30	23	20	0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	0	
4c33498ba27423f4bb357c07cf109c85	0	245	199	229	0	0	217	258	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4c3365ca9c9d8f33e49cef4fcf639659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4c366a77ac64856238bc094f75c66ed8	0	28	47	44	0	0	37	70	59	0	0	0	62	0	0	0	49	139	6	0	8	41	27	42	12	0	11	0	22	64	0	0	0	21	0	0	
4c37ad90fc49ec62643af372317a9647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4c57dc5c7a15f00d72bdaa63a64b013c	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4c743a9b28b569f65daa508efa715e84	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4c81614d092e7a6477ef142e7a9d9bb1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4ca31b9a315cfd50e240b90fea5a40d6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4cb6db7126ff93f46897c739218d620f	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4cc835d67b5ea24fc22433a160b251c7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	10	0	
4d04e3c30db987668e9fbdf60fc42019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d1f537d963db4b532c79b41cee97f3d	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d2518b592c437cc94103e6b30282650	8	0	0	0	28	17	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d2af4b29a9c9c8e7237eb82cf941b16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d2be4defe78e324725d8e34a28428b5	0	0	0	0	0	0	0	0	0	0	0	0	0	91	93	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d2e2cd51168b5303798634b5e0ecc08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d2f6e1302cbb9c98ec12ff14f5d360a	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d30d7159599e01882f267404f23ba42	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d4d9fd660f35eae2082c5f0f2aa32f3	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	16	11	219	175	217	24	11	25	11	0	0	0	15	8	0	0	0	9	0	0	
4d68f1b3f706ef89175359f0216199f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d6fe682a4dd9aad8decfab830a193e0	205	69	100	134	283	153	142	69	29	23	380	268	114	332	192	208	121	211	136	107	183	68	124	96	305	320	135	301	229	114	169	76	85	47	236	454	
4d782da1857b2491fff0a4580fd06446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	
4d9558f82e04d648e90249c1c84e9735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0	0	
4dc1e07c92382ce0aa2c3c5776fe38d4	0	30	59	50	0	0	66	78	62	0	0	0	21	103	75	75	0	0	33	0	33	0	0	0	59	21	24	0	61	128	58	67	67	82	59	20	
4dc3fdb6cc709ab6a1808d2b3ebbb686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
